1,1,0.3333333333333333,RandomParty@6,(Offer  bid:Bid[Pie: a711, ])
1,2,0.3333333333333333,RandomParty2@7,(Offer  bid:Bid[Pie: a56, ])
2,1,0.6666666666666666,RandomParty@6,(Offer  bid:Bid[Pie: a849, ])
2,2,0.6666666666666666,RandomParty2@7,(Offer  bid:Bid[Pie: a695, ])
ended-no-agreement
